avgBuildLatency,timeFlag,ageAtCD,totalBuilds,nIssuesOfDockerfile,nLinesOfDockerfile,totalCommits,workflow,baseImage
10.6333,13,0.0007,26,8,19,32,Docker,ubuntu
10.63335,21,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
10.637525,6,0.003,179,1,20.6667,10,Docker,jenkins-slave
10.64425172,0,668.488,0,4.2632,9.7368,604,Circle,ubuntu
10.64761429,0,0.3114,0,2.5,16,91,Circle,debian
10.65,8,0.0004,31,1,14,12,Docker,node
10.65555,1,1.3458,21,7,33,17,Docker,jenkins-master
10.6583375,1,51.7653,0,7.1111,49.4444,40,Circle,ubuntu
10.6833,1,0.0217,18,2.8889,50.1111,23,Docker,baseimage
10.6833,3,0.0037,48,1,12,13,Docker,alpine
10.69486154,0,0.0758,25,5,13,5,Docker,ubuntu-debootstrap
10.698625,10,0.0059,196,1.3333,4,5,Docker,alpine
10.71275882,1,0.0068,346,0,3,17,Docker,node
10.7167,1,0.001,290,3,18,10,Docker,debian
10.7167,2,0.0649,82,4,8,9,Docker,alpine
10.72668,3,2.7616,106,5,11,165,Docker,nginx
10.733328,1,0.0263,109,5.5,6,4,Docker,node
10.74058261,0,0.0516,354,1,21.5,2,Docker,php
10.75,17,151.209,27,7,16,171,Docker,ubuntu
10.7667,6,0.0033,27,7,27,18,Docker,ubuntu
10.7778,5,0.8629,25,1,14,36,Docker,perl-golang
10.78181818,5,0.0223,59,1,8,5,Docker,catalog-docker-base
10.7833,11,1036.21,0,1,4,121,Circle,busybox
10.78335,13,1.6272,80,1,6,32,Docker,logstash
10.78390345,0,218.499,0,1,10.3056,269,Circle,verse
10.78717692,5,37.9807,0,4,14,108,Circle,baseimage
10.80001667,9,0.0638,182,4,19,49,Docker,baseimage-oraclejdk
10.82223333,11,141.097,262,8.4444,10.6667,515,Docker,python
10.82334,9,0.0053,84,10,34,12,Docker,docker-bitrise-base
10.82501667,3,0.0249,64,1,7,13,Docker,catalog-docker-base
10.829996,0,0.7435,25,2.9167,35.5833,17,Docker,php
10.8333,2,0.0014,17,3,11,24,Docker,alpine
10.8333,2,296.855,0,2,4,141,Travis,baseimage
10.85,1,0.0028,27,2,6,10,Docker,alpine
10.85002,19,0.0032,228,6,16,61,Docker,debian
10.85556667,4,0.0085,139,8,64,30,Docker,centos
10.859725,33,0.0024,986,1,4,10,Docker,opensuse
10.86111111,24,0.0045,418,3,9,5,Docker,golang
10.874975,24,0.0358,210,1,8,2,Docker,cflinuxfs2
10.875,4,60.4764,0,1,6,69,Travis,alpine
10.87685,0,0.0132,35,1,38.6346,124,Docker,alpine
10.88798462,5,36.036,0,0,4,1208,Circle,alpine
10.89384565,15,23.8922,0,1,5,323,Travis,openjdk
10.89761429,2,0.0121,16,6,10.5,5,Docker,baseimage
10.90069167,1,0.0004,137,3,3,1,Docker,prometheus
10.90802222,0,0.7054,299,1.8,7.2,22,Docker,wordpress
10.9167,2,0.7375,394,15,37,11,Docker,ubuntu
10.9167,17,0.0574,39,1,21,9,Docker,ssh-hpn-x
10.93333,9,0.0035,243,1,11,27,Docker,alpine
10.95,3,0.185,0,0,2.5,93,Circle,racket
10.95454545,0,0.0489,14,19.0714,31.8571,18,Docker,ubuntu
10.95835,17,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
10.975,9,364.981,0,1,59,723,Travis,ubuntu
10.97885806,6,22.5866,936,1,14,31,Docker,node
10.9833,0,296.855,0,11.5067,48.8667,141,Travis,baseimage
10.98572857,11,0.0072,128,2,6,3,Docker,debian
10.98730952,1,628.195,0,1.6,3.4,361,Travis,java
10.98834,0,0.0184,34,2.6667,9,3,Docker,jenkins
10.98980556,16,0.1751,330,10,11,4,Docker,nginx
10.99165,28,0.023,22,1,23,50,Docker,ubuntu
10.99218438,5,668.488,0,4.2632,9.7368,604,Circle,ubuntu
11.01152308,16,0.0045,418,3,9,5,Docker,golang
11.01315789,23,0.0024,768,14,14,15,Docker,python
11.01666889,6,30.8583,1000,6,14,4,Docker,debian
11.0333,2,0.1092,19,5,11,18,Docker,nginx
11.04667,0,0.0055,18,10.4615,37.7692,16,Docker,distributed
11.05,5,534.806,0,7,18,140,Circle,ubuntu
11.05,5,1036.21,0,1,4,121,Circle,busybox
11.05,11,0.0051,52,3,20,43,Docker,debian
11.05636854,6,36.036,0,0,4,1208,Circle,alpine
11.08055,0,3.7364,20,3.4737,21.8947,34,Docker,java
11.08143485,6,656.702,0,1,4,802,Travis,java
11.08334,0,28.9605,15,5,56.5,45,Docker,ubuntu
11.08611667,11,896.422,0,3,22,2981,Travis,base
11.09473421,0,0,0,4,24.3333,923,Circle,ruby
11.10835,12,0.0018,162,3,7,9,Docker,systemd
11.10933939,6,0.0031,705,7,15.25,4,Docker,php
11.10952857,16,0.0617,213,1,8,3,Docker,cflinuxfs2
11.1114931,24,0.0024,768,14,14,15,Docker,python
11.11738085,5,0.0014,848,4,21.8571,30,Docker,php
11.1208375,3,938.294,224,2,5,340,Docker,base
11.14252414,7,0.0036,280,1.25,13,5,Docker,java
11.156665,10,896.422,0,3,22,2981,Travis,base
11.15797391,0,0.0013,73,0,3,1,Docker,ruby
11.16665,18,0.0132,151,1,14,11,Docker,centos
11.16874688,25,0.0024,986,1,4,10,Docker,opensuse
11.17365806,0,0.0083,40,6.5,18.4,33,Docker,python
11.1739625,1,242.423,0,4.0476,24.0952,581,Travis,alpine
11.17668,28,0.0106,542,6,10,3,Docker,ubuntu
11.2,9,0.0096,19,14,35,22,Docker,baseimage
11.20891395,2,0.0069,0,7.75,18.75,64,Circle,docker-perl-app-base
11.21665,0,0.7375,394,11,33.3333,11,Docker,ubuntu
11.2167,5,0.0024,18,1,47,25,Docker,ubuntu
11.235425,21,0.0039,78,4,6,8,Docker,openjdk
11.23886667,9,219.294,0,5,16,162,Circle,core-box
11.245825,5,0.0096,19,14,34,22,Docker,baseimage
11.258325,5,7.7354,0,1,37.25,48,Travis,alpine
11.258325,16,0.0164,108,1,13,16,Docker,alpine
11.258325,16,0.5667,112,4,17,11,Docker,alpine
11.266675,3,0.0013,306,4,15,8,Docker,ubuntu
11.2667,6,10.3687,21,4,13,10,Docker,ubuntu
11.2682619,4,364.981,0,3,27.6667,723,Travis,ubuntu
11.27380952,0,331.064,0,5.0167,61.1667,58,Travis,debian-debootstrap
11.28523429,11,0.7054,299,1.8,7.2,22,Docker,wordpress
11.304175,1,0.0053,84,6,14,12,Docker,docker-bitrise-base
11.33050508,7,36.036,0,0,4,1208,Circle,alpine
11.3333,2,1089.4,0,1.8571,15,417,Circle,openjdk
11.33333333,3,0.0052,19,1,16,10,Docker,baseimage
11.3395625,12,1036.21,0,1,4,121,Circle,busybox
11.34895625,4,0.0263,109,3,3,4,Docker,node
11.34999,4,0.001,173,5.6667,15.5,27,Docker,debian
11.350835,14,0.0024,986,1,4,10,Docker,opensuse
11.36516364,11,526.864,0,0.9091,6.3636,479,Travis,ubuntu
11.386245,24,0.0024,986,1,4,10,Docker,opensuse
11.39165,10,0.0381,16,7.5,25.5,4,Docker,docker-jenkins-centos-base
11.4167,4,0.0026,167,2,5,2,Docker,nginx
11.4333,1,220.16,0,3,22,91,Circle,core-box
11.4333,6,14.0272,19,1,35.2857,61,Docker,ubuntu
11.43611667,6,668.488,0,4.2632,9.7368,604,Circle,ubuntu
11.4426037,4,668.488,0,4.2632,9.7368,604,Circle,ubuntu
11.45,12,0.1731,0,1,35,95,Circle,debian
11.45371111,0,95.0106,31,0.7778,4.2222,65,Docker,alpine
11.46482222,2,208.122,0,5,17,99,Circle,core-box
11.475,5,1.2384,29,1,9,15,Docker,java
11.48334286,13,16.2142,347,4.5556,5.1111,32,Docker,nginx
11.48335,1,65.8406,15,0,2,34,Docker,node
11.5,21,1.0056,29,1,76,54,Docker,ubuntu
11.51665,6,0.0012,36,5.5,9.5,2,Docker,base-mate
11.5167,6,54.2374,27,3.5,18,35,Docker,minimal-notebook
11.525,3,228.727,0,5,16,51,Circle,core-box
11.52776667,7,0.0933,36,2,16.4,6,Docker,alpine
11.52776667,13,0.0018,162,3,7,9,Docker,systemd
11.5333,9,296.855,0,15,86,141,Travis,baseimage
11.55,22,0.0024,986,1,4,10,Docker,opensuse
11.558004,6,0,0,7,19,125,Circle,build
11.56111667,8,0.0249,64,1,8,13,Docker,catalog-docker-base
11.5833,9,0.0064,643,3,10,5,Docker,java
11.5885375,11,0.7375,394,15,37,11,Docker,ubuntu
11.59945806,3,668.488,0,4.2632,9.7368,604,Circle,ubuntu
11.60668,1,0,0,21,71.7143,62,Circle,php
11.61759444,0,0.1137,0,4,28,46,Travis,ubuntu
11.61862941,9,7.6219,0,50,92,174,Circle,ubuntu
11.62332333,3,1392.17,0,2,10.5,876,Travis,scratch
11.625,5,1.6272,80,1,5,32,Docker,logstash
11.63822941,16,0.0024,768,14,14,15,Docker,python
11.63886667,4,296.855,0,8,42.5,141,Travis,baseimage
11.64090909,3,0.0031,75,4.3333,8.6667,3,Docker,jenkins-build-base
11.64833,6,0.0172,57,1.1765,8.1765,24,Docker,centos
11.65556667,3,0.8629,25,1,14,36,Docker,perl-golang
11.6667,3,0.0024,768,17,19,15,Docker,python
11.6667,4,0.0294,94,2,41.6667,4,Docker,ubuntu
11.6667,5,0.7877,12,1,38,18,Docker,baseimage
11.683325,5,0.0038,16,3,14,11,Docker,centos
11.685,4,0.0018,162,2,7,9,Docker,systemd
11.7,2,0.0142,17,1,12,10,Docker,debian
11.71878618,2,582.039,0,1.8571,69.381,4710,Travis,debian
11.72411277,14,0.7375,394,14,37,11,Docker,ubuntu
11.72456053,2,94.7589,0,3,22,293,Circle,core-box
11.7282,5,0.004,187,1,16,1,Docker,debian
11.7333,3,0.0319,36,8,25,16,Docker,d-node
11.73334,5,0.0017,60,5,41,32,Docker,ubuntu
11.7389,1,0.0164,108,1,14,16,Docker,alpine
11.74165,0,0.0012,13,2,10,1,Docker,archlinux
11.74285714,2,0.0381,16,7.5,25.5,4,Docker,docker-jenkins-centos-base
11.75,1,349.282,0,2,5,196,Travis,java
11.75,5,0.0024,768,17,19,15,Docker,python
11.75,8,301.246,0,2,7.2,1809,Travis,node
11.76332,3,219.294,0,3.5,18.5,162,Circle,core-box
11.77194211,7,668.488,0,4.2632,9.7368,604,Circle,ubuntu
11.77977143,4,0.0031,75,4.3333,8.6667,3,Docker,jenkins-build-base
11.80833333,12,0.0638,182,4,21,49,Docker,baseimage-oraclejdk
11.83214286,4,94.7589,0,4.5,17,293,Circle,core-box
11.8333,6,0.0085,160,3,13,15,Docker,alpine
11.8333,8,0.023,22,6,17,50,Docker,ubuntu
11.83413095,3,0.0014,848,4,21.8571,30,Docker,php
11.8389,8,0.0223,59,1,8,5,Docker,catalog-docker-base
11.85,4,628.195,0,0.5,4,361,Travis,java
11.85,12,5.0872,14,9,24.5,18,Docker,apache2-php7
11.86113333,5,76.1552,0,6,73,71,Circle,base
11.87001,4,1392.17,0,2,10.5,876,Travis,scratch
11.9,3,281.928,0,5,17,126,Circle,core-box
11.9131,7,16.2142,347,4.5556,5.1111,32,Docker,nginx
11.91428571,9,0.0249,64,1,8,13,Docker,catalog-docker-base
11.918335,6,16.2142,347,4.5556,5.1111,32,Docker,nginx
11.91969697,0,568.072,0,1.8571,48.4286,808,Travis,java
11.92423636,19,16.2142,347,4.5556,5.1111,32,Docker,nginx
11.925,18,0,259,2,22,11,Docker,alpine
11.92666,1,0.0464,30,9,36,13,Docker,php
11.94047143,0,0.0022,27,11,18.25,27,Docker,golang
11.9417,2,0.0073,16,10,72,13,Docker,debian
11.945,4,0.1751,330,9.5,11.5,4,Docker,nginx
11.95,25,7.6219,0,14,73,174,Circle,ubuntu
11.95416667,0,1392.17,0,2,10.5,876,Travis,scratch
11.96547143,7,0.0024,986,1,4,10,Docker,opensuse
11.9667,8,42.0784,0,1,9,71,Circle,golang
11.97005469,8,64.9491,0,4.6667,26.3333,1606,Circle,ubuntu
11.98176875,28,0.0024,986,1,4,10,Docker,opensuse
11.99165,4,0.0019,30,6,21,73,Docker,arch-mini
11.99907222,5,364.981,0,1,55,723,Travis,ubuntu
12.00036087,2,668.488,0,4.2632,9.7368,604,Circle,ubuntu
12.0111,6,42.0784,0,1,9,71,Circle,golang
12.01665714,2,0.0032,24,6.5714,18.5714,21,Docker,centos
12.0167,10,0.003,179,1,20.6667,10,Docker,jenkins-slave
12.01905714,0,0.0017,63,7,38.75,17,Docker,baseimage
12.02627692,12,0.0024,768,14,14,15,Docker,python
12.0354375,1,0.1996,0,7.5517,23.7586,447,Circle,passenger-ruby21
12.05,14,5.0872,14,8,37.6667,18,Docker,apache2-php7
12.054,2,0.0026,167,2,5,2,Docker,nginx
12.06349475,4,582.039,0,1,51.4706,4710,Travis,debian
12.06478889,0,281.928,0,3,22,126,Circle,core-box
12.06666667,5,0.0129,74,5.25,20,112,Docker,ubuntu
12.0833,2,151.209,27,9.6,40.6,171,Docker,ubuntu
12.10336,2,896.422,0,3,22,2981,Travis,base
12.1062625,15,16.2142,347,4.5556,5.1111,32,Docker,nginx
12.1167,0,0.0032,228,4,11,61,Docker,debian
12.12475714,10,0.0035,243,1,11,27,Docker,alpine
12.12776667,10,8.4219,129,2.6667,37,41,Docker,alpine-glibc
12.13290513,9,0.0014,848,3.5,24.625,30,Docker,php
12.13555333,10,94.7589,0,4,17,293,Circle,core-box
12.1583,10,0.0051,52,3,20.3333,43,Docker,debian
12.16667391,18,30.8583,1000,6,14,4,Docker,debian
12.1667,6,0.064,115,5,7.3333,5,Docker,ubuntu-php
12.17999,2,1392.17,0,2,10.5,876,Travis,scratch
12.19445,27,0.1751,330,10,11,4,Docker,nginx
12.19501,3,672.059,25,3.2857,15.2857,196,Docker,node
12.19955789,30,0.0024,986,1,4,10,Docker,opensuse
12.22776667,7,62.9792,0,2,23,51,Circle,base
12.22807368,11,0.0617,213,1,8,3,Docker,cflinuxfs2
12.23085926,1,568.072,0,1.8571,48.4286,808,Travis,java
12.2333,9,0.0145,15,2.6667,8.6667,16,Docker,jenkins-docker
12.23886667,5,0.0019,30,5.3333,24.3333,73,Docker,arch-mini
12.26879787,21,0.0024,768,14,14,15,Docker,python
12.27223333,2,0.052,47,4,14,7,Docker,ubuntu
12.27424545,0,0.0464,30,6.8,32.2,13,Docker,php
12.28055,4,0.0036,103,2,16.3333,105,Docker,alpine
12.28693649,0,164.087,0,0,9.5714,876,Circle,node
12.30158571,6,1392.17,0,2,10.5,876,Travis,scratch
12.30614035,4,23.0597,0,2.8,10.2,4106,Circle,alpine
12.32223333,3,13.5809,0,4.9231,13.1538,161,Circle,baseimage
12.33245263,4,568.072,0,1.8571,48.4286,808,Travis,java
12.33335,11,0.0172,57,1,8.5,24,Docker,centos
12.35,4,0.004,35,4,14,2,Docker,docker-bitrise-base
12.35,6,94.7589,0,4,17,293,Circle,core-box
12.35835,9,120.021,0,2,8.3333,1847,Circle,ruby
12.35835,14,0.0032,228,6,16,61,Docker,debian
12.36296667,0,938.294,224,2.8056,14.8333,340,Docker,base
12.375,6,0.0017,60,5,41,32,Docker,ubuntu
12.37667,5,94.7589,0,4.5,17,293,Circle,core-box
12.3833,7,0.0043,35,1,26,12,Docker,debian
12.38571429,3,0.0019,30,6,21,73,Docker,arch-mini
12.38888,0,0.009,267,3.1538,29.4615,24,Docker,ubuntu
12.39,0,0.001,290,3,15.3333,10,Docker,debian
12.39833,10,0.0018,162,2,7,9,Docker,systemd
12.40392941,0,122.069,28,1,7.75,123,Docker,storyteller
12.4333,0,21.2345,0,2,16,4,Travis,rpi-raspbian
12.458325,0,219.294,0,2.6667,17.6667,162,Circle,core-box
12.46666364,5,0.0855,173,1,19.5,48,Docker,alpine-glibc
12.4667,14,7.7354,0,1,54,48,Travis,alpine
12.475,12,7.7354,0,1,54,48,Travis,alpine
12.4833,15,1.0056,29,1,73.8333,54,Docker,ubuntu
12.5,2,34.8089,48,5,18,22,Docker,node
12.5000037,5,331.064,0,4.7333,66.3667,58,Travis,debian-debootstrap
12.50444667,0,0.0029,754,4,8,6,Docker,gitlab-ce
12.5106,0,0.0053,318,2,6,7,Docker,debian
12.5298,2,568.072,0,1.8571,48.4286,808,Travis,java
12.5312625,7,0.0223,59,1,8,5,Docker,catalog-docker-base
12.53335,1,25.0027,0,1,7,81,Circle,nodejs
12.58335,10,0.0036,280,1.25,13,5,Docker,java
12.58888333,1,1392.17,0,2,10.5,876,Travis,scratch
12.59074444,1,0.0031,75,4.3333,8.6667,3,Docker,jenkins-build-base
12.59123158,8,1392.17,0,2,10.5,876,Travis,scratch
12.6,13,7.7354,0,1,54,48,Travis,alpine
12.60796522,0,628.195,0,1.6,3.4,361,Travis,java
12.6111,20,0.0039,78,4,6,8,Docker,openjdk
12.61998,5,1392.17,0,2,10.5,876,Travis,scratch
12.63612222,0,11.2416,47,12.0769,65.5385,43,Docker,ubuntu
12.64285714,9,0.0017,340,2,8.25,14,Docker,debian
12.66945,2,0.0203,22,9,22.6667,16,Docker,baseimage
12.67916667,0,0.0217,18,2.8889,50.1111,23,Docker,baseimage
12.68333333,1,1.0073,0,0,1.3333,66,Circle,rails
12.68886667,0,0.0567,13,10,48,3,Docker,alpn-consul
12.7,0,0.0073,16,9,68.75,13,Docker,debian
12.7,3,31.9798,36,4,33,42,Docker,centos
12.70238571,3,0.0032,228,6,16,61,Docker,debian
12.7083,4,672.059,25,0,18,196,Docker,node
12.70833333,2,220.16,0,4.3333,17,91,Circle,core-box
12.72223333,29,0.023,22,1,23,50,Docker,ubuntu
12.72738571,5,568.072,0,1.8571,48.4286,808,Travis,java
12.73332,12,1.0056,29,1,72.8571,54,Docker,ubuntu
12.75,8,0.0455,11,1,6,4,Docker,alpine
12.75,8,220.16,0,4,17,91,Circle,core-box
12.75,21,12.8416,0,2,40,442,Circle,alpine
12.75397143,10,141.097,262,8.4444,10.6667,515,Docker,python
12.7667,8,0.0013,73,0,3,1,Docker,ruby
12.7722,2,28.9605,15,5,56.5,45,Docker,ubuntu
12.77238286,7,64.9491,0,6.75,24.75,1606,Circle,ubuntu
12.77381429,4,493.228,0,10,19,266,Circle,meteor-base
12.789165,3,242.423,0,4.0476,24.0952,581,Travis,alpine
12.78929524,2,6.0182,129,13,21.5,141,Docker,debian
12.8,3,0.0053,84,6,14,12,Docker,docker-bitrise-base
12.8,7,0.0085,160,3,13,15,Docker,alpine
12.80835,3,0.003,15,1,11.6667,22,Docker,dotnet
12.825,16,1.0056,29,1,74,54,Docker,ubuntu
12.86958,27,0.0024,986,1,4,10,Docker,opensuse
12.87406667,1,13.5809,0,4.9231,13.1538,161,Circle,baseimage
12.87424545,7,1392.17,0,2,10.5,876,Travis,scratch
12.89332,7,0.0053,84,6,14,12,Docker,docker-bitrise-base
12.89445714,0,0.0216,25,2.9,17.4,29,Docker,fedora
12.9,1,0.3114,0,2.5,16,91,Circle,debian
12.905005,0,0.0212,77,4,15,3,Docker,alpine
12.9167,6,0.0411,88,3,11,3,Docker,frankenlibc
12.9333,5,13.5809,0,4.9231,13.1538,161,Circle,baseimage
12.9333,13,0.2394,0,21,20,161,Circle,ubuntu-server
12.93332,26,0.037,81,1,15.4,28,Docker,alpine
12.93335,3,0.0464,30,9,36,13,Docker,php
12.93335,3,349.282,0,2,5,196,Travis,java
12.94285714,4,0.0223,59,1,8,5,Docker,catalog-docker-base
12.94332,0,0.0051,52,17.25,34,43,Docker,debian
12.9458375,0,933.12,0,4.6216,8.4865,215,Travis,ubuntu
12.95625,17,0.0053,318,2,6,7,Docker,debian
12.95705385,0,13.5809,0,4.9231,13.1538,161,Circle,baseimage
12.9583,14,1.6272,80,1,6,32,Docker,logstash
12.95835,3,0.0411,88,3,11,3,Docker,frankenlibc
12.96,4,6.9593,0,1,2,232,Circle,nginx
12.96547143,1,0.0186,19,5.5,33.5,3,Docker,ubuntu
12.9667,11,0.2394,0,22,29.6667,161,Circle,ubuntu-server
12.98,19,0.0039,78,4,6,8,Docker,openjdk
13,13,0.0072,128,2,6,3,Docker,debian
13.008325,7,31.9798,36,4,37,42,Docker,centos
13.02565385,5,39.9654,254,2,15.4,41,Docker,centos
13.0267,0,0.0151,13,4.6667,23.6667,10,Docker,debian
13.03485455,5,0.0249,64,1,7,13,Docker,catalog-docker-base
13.04766512,2,0.0031,94,2,7,1,Docker,alpine
13.05553333,2,0.0223,59,1,8,5,Docker,catalog-docker-base
13.05553333,14,0.4248,36,1,43.25,19,Docker,archlinux-small
13.05801282,2,0.0516,354,1,21.5,2,Docker,php
13.06428571,4,0,0,3.8571,14.4286,125,Circle,build
13.0667,10,0.0022,17,7,40,28,Docker,ubuntu
13.08055417,8,364.981,0,1,58,723,Travis,ubuntu
13.0896,0,1.3458,21,5.2,52.2,17,Docker,jenkins-master
13.09165,3,0.0018,28,6,9,26,Docker,barridocker
13.09880714,8,39.9654,254,2,15.4,41,Docker,centos
13.10138333,3,568.072,0,1.8571,48.4286,808,Travis,java
13.11113333,4,0.0151,13,6,43,10,Docker,debian
13.11819091,16,1116.14,0,0.6667,5,1625,Circle,cyclus
13.15,4,200.918,0,2,44,180,Circle,alpine
13.15553333,6,0.3458,41,4,10,19,Docker,spark-base
13.15606061,1,0.0083,243,1,2,2,Docker,node
13.16053158,16,0.0024,986,1,4,10,Docker,opensuse
13.1619,7,0.0617,213,1,8,3,Docker,cflinuxfs2
13.16665,5,0.0053,84,6,14,12,Docker,docker-bitrise-base
13.17778,9,124.152,186,2.1579,26.8421,503,Docker,debian
13.18174524,16,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
13.19084,2,218.499,0,1,10.3056,269,Circle,verse
13.2,5,628.195,0,0.5,4,361,Travis,java
13.20556667,9,0.0017,60,5,41,32,Docker,ubuntu
13.2083,1,0.1206,18,1,22.6667,20,Docker,base-centos7
13.2111,6,0.0132,151,1,14,11,Docker,centos
13.2167,17,1.0056,29,1,74,54,Docker,ubuntu
13.22223333,17,0.8629,25,1,13,36,Docker,perl-golang
13.225,8,0.0012,36,5.5,9.5,2,Docker,base-mate
13.22949231,10,39.9654,254,2,15.4,41,Docker,centos
13.23333333,14,0,259,2,21,11,Docker,alpine
13.24029455,4,0.0014,848,4,21.8571,30,Docker,php
13.24034737,17,39.9654,254,2,15.4,41,Docker,centos
13.26111667,1,0.0031,94,2,7,1,Docker,alpine
13.27451765,2,0.0287,88,1.7647,15,19,Docker,nodejs
13.2833375,2,0.0017,63,8.75,35.25,17,Docker,baseimage
13.29369189,17,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
13.29896563,6,364.981,0,1,58,723,Travis,ubuntu
13.29998,13,0.0021,161,14,27,19,Docker,debian
13.33888333,22,0.0358,210,1,8,2,Docker,cflinuxfs2
13.35212979,7,0.0031,705,7,15.25,4,Docker,php
13.35416667,3,0.0029,754,4,8,6,Docker,gitlab-ce
13.3583,18,0.0052,19,1,8,10,Docker,baseimage
13.3645875,12,0.7054,299,1.8,7.2,22,Docker,wordpress
13.366675,10,200.918,0,2,51.3333,180,Circle,alpine
13.384725,4,331.064,0,4.3333,64.6667,58,Travis,debian-debootstrap
13.394004,15,0.0029,754,4,8,6,Docker,gitlab-ce
13.4,0,0.0072,14,6.1818,27.0909,17,Docker,ubuntu
13.4333,6,0.3114,0,2.5,16,91,Circle,debian
13.43750417,1,0.0649,82,4,8,9,Docker,alpine
13.47101217,1,0.0516,354,1,21.5,2,Docker,php
13.47575909,7,364.981,0,1,58,723,Travis,ubuntu
13.47777143,0,0.1222,33,3,7,11,Docker,nginx
13.5,20,535.883,0,2.2,2.8,534,Circle,cymetric-deps
13.51874792,7,0.0014,848,3.5,24.625,30,Docker,php
13.5333,13,0.0342,65,2.6667,8,5,Docker,elk
13.53333333,10,0.0012,36,5.5,9.5,2,Docker,base-mate
13.5437375,0,855.777,0,7.7778,11.2222,330,Circle,java
13.54384737,4,0.0212,77,4,15,3,Docker,alpine
13.5667,4,1.9172,0,5,10.5,28,Travis,stack
13.57695882,4,0.0029,754,4,8,6,Docker,gitlab-ce
13.60334,18,0.0855,173,1,21,48,Docker,alpine-glibc
13.60835,8,0.0638,182,4,19,49,Docker,baseimage-oraclejdk
13.61414242,0,1277.01,0,2.1111,16.3333,6221,Circle,cyclus-deps
13.61665,16,9.2859,0,1,6,121,Circle,ruby
13.6167,4,1036.21,0,1,4,121,Circle,busybox
13.6167,5,14.0272,19,1,35.2857,61,Docker,ubuntu
13.6333,3,896.422,0,3,22,2981,Travis,base
13.633325,19,0.0164,49,5,10.75,4,Docker,baseimage
13.648,0,0.0085,139,3.5,41.5,30,Docker,centos
13.66665,0,18.5043,19,11,29.5,27,Docker,ubuntu
13.68787273,29,0.0024,768,14,14,15,Docker,python
13.7,3,0.004,35,4,14,2,Docker,docker-bitrise-base
13.70725652,20,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
13.7083,12,0.0039,78,4,6,8,Docker,openjdk
13.75,2,0.0272,19,2,8,4,Docker,centos
13.7562625,2,65.0834,43,1,25.5,383,Docker,node
13.770825,1,65.0834,43,1,25.5,383,Docker,node
13.77223333,13,2.4295,65,10,18,55,Docker,baseimage
13.7833,3,0.0145,15,2.6667,8.6667,16,Docker,jenkins-docker
13.7889,1,0.3458,41,3,7.3333,19,Docker,spark-base
13.8,8,0.003,179,1,20.6667,10,Docker,jenkins-slave
13.82223333,7,7.7354,0,1,39,48,Travis,alpine
13.8333,3,151.209,27,9.6,40.6,171,Docker,ubuntu
13.84998,10,14.1239,97,6.5,23,27,Docker,atlassian-docker
13.85,2,0.0033,27,7,27,18,Docker,ubuntu
13.85,10,54.2374,27,4,19.3333,35,Docker,minimal-notebook
13.85079048,1,0.0411,88,3,11,3,Docker,frankenlibc
13.86057073,17,0.0024,986,1,4,10,Docker,opensuse
13.8635375,29,0.0024,986,1,4,10,Docker,opensuse
13.8833,16,0.0132,151,1,14,11,Docker,centos
13.89631111,0,0.0025,14,8.5,35,47,Docker,base-image
13.9119,11,0.0132,151,1,14,11,Docker,centos
13.92778889,7,0,0,7,19,125,Circle,build
13.93125,0,0.1549,21,1,56,9,Docker,xenial
13.94393636,0,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
13.97688387,2,242.423,0,4.0476,24.0952,581,Travis,alpine
13.995825,9,51.8739,80,4.75,16.75,103,Docker,php
14.01666667,8,2.4295,65,9.7778,17.7778,55,Docker,baseimage
14.01851111,12,141.097,262,8.4444,10.6667,515,Docker,python
14.020835,15,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
14.0278,3,191.971,0,1.8889,8.5556,200,Circle,docker-tomcat-ffmpeg
14.0667,7,94.7589,0,4,17,293,Circle,core-box
14.07849516,2,0.0016,503,0,2,5,Docker,php
14.08333333,2,1.3458,21,7,33,17,Docker,jenkins-master
14.09768056,14,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
14.1,5,65.0834,43,1,25.5,383,Docker,node
14.10476667,0,0.0258,32,4.6667,15.3333,34,Docker,ubuntu
14.111996,9,1392.17,0,1,5,876,Travis,scratch
14.11204444,0,28.0393,87,1,11.75,17,Docker,python
14.1166625,4,187.126,0,2.125,6.875,601,Circle,python
14.1167,9,0.0013,73,0,3,1,Docker,ruby
14.11819091,8,0.0032,228,6,16,61,Docker,debian
14.12381429,15,0.0031,94,2,7,1,Docker,alpine
14.13015476,19,0.0008,0,7.9,15,401,Circle,docker-perl-app-base
14.19165,0,3.9063,15,6.3333,24.3333,15,Docker,openjdk
14.2,23,0.037,81,1,15.4,28,Docker,alpine
14.21665625,0,0.0164,108,1,15.6667,16,Docker,alpine
14.23335,0,0.0172,30,1,14.5714,19,Docker,docker-yafrabase
14.23557981,0,22.5866,936,1,16,31,Docker,node
14.23838485,13,0.0014,848,3.5,24.625,30,Docker,php
