nSuccessBuild,timeFlag,ageAtCD,totalBuilds,nIssuesOfDockerfile,nLinesOfDockerfile,totalCommits,workflow,baseImage
2,7,7.9905,0,3,18.6,244,Circle,basebottle
2,7,11.2416,47,10,88.5,43,Docker,ubuntu
2,7,13.0814,0,0,12,49,Circle,alpine-ruby
2,7,19.93,0,0,17,88,Circle,alpine
2,7,25.4439,0,0,9,32,Circle,scratch
2,7,29.8851,0,0,6,102,Circle,busybox
2,7,39.9654,254,2,15.4,41,Docker,centos
2,7,73.0325,0,2,4.4,577,Travis,nginx
2,7,76.1552,0,4.0625,62.0625,71,Circle,base
2,7,97.8665,0,0,19,52,Circle,alpine
2,7,151.886,0,20.4615,41.6923,916,Travis,ubuntu
2,7,187.126,0,2.125,6.875,601,Circle,python
2,7,252.925,119,3.9355,18.0968,76,Docker,alpine
2,7,262.027,0,0,6.6,819,Travis,java
2,7,274.265,0,1.5,4.5,71,Circle,nginx
2,7,311.624,0,1,24,140,Travis,alpine
2,7,315.801,0,1,23,78,Travis,alpine
2,7,371.673,0,2,18,56,Travis,alpine
2,7,491.425,0,0,12,164,Circle,node
2,7,526.864,0,3.1818,10.7273,479,Travis,ubuntu
2,7,534.806,0,7,18,140,Circle,ubuntu
2,7,644.631,0,0,9,253,Circle,node
2,7,645.817,55,10,41,273,Docker,node
2,7,690.974,0,1,2,302,Travis,viws
2,7,769.683,0,8,34,443,Travis,base
3,7,0.0004,137,3,3,1,Docker,prometheus
3,7,0.002,189,2,5.1667,8,Docker,mesos-dns
3,7,0.0025,79,4,30,11,Docker,debian
3,7,0.0439,27,1,7,20,Docker,alpine
3,7,0.064,115,5,7.3333,5,Docker,ubuntu-php
3,7,0.0703,25,18,82.3333,84,Docker,maven
3,7,0.0933,36,2,16.4,6,Docker,alpine
3,7,0.1092,19,5,11,18,Docker,nginx
3,7,3.9063,15,6,30,15,Docker,openjdk
3,7,7.7354,0,1,39,48,Travis,alpine
3,7,8.0457,0,1.5,7.5,128,Travis,node
3,7,62.9529,0,3,17,166,Circle,python
3,7,62.9792,0,2,23,51,Circle,base
3,7,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
3,7,68.9188,87,17,38,69,Docker,baseimage
3,7,95.0106,31,1,12,65,Docker,alpine
3,7,124.152,186,1,78.8,503,Docker,debian
3,7,204.008,0,8,17.3333,448,Travis,nginx
3,7,208.122,0,4,17,99,Circle,core-box
3,7,618.774,0,1.7143,14.7143,418,Circle,busybox
3,7,1277.01,0,1.6667,11.6667,6221,Circle,cyclus-deps
4,7,0.0013,73,0,3,1,Docker,ruby
4,7,0.002,111,3,6,5,Docker,ubuntu
4,7,0.0034,39,2,29.5,30,Docker,alpine
4,7,0.0045,11,8,51,11,Docker,php
4,7,0.0098,0,3,10,5,Travis,alpine
4,7,0.0132,151,1,14,11,Docker,centos
4,7,0.0168,95,0.5,5,5,Docker,centos
4,7,0.0188,377,2,4,1,Docker,debian
4,7,0.0376,31,5,32,26,Docker,ubuntu
4,7,0.052,47,4,14,7,Docker,ubuntu
4,7,0.1352,245,8,27,44,Docker,golang
4,7,7.6219,0,47.5556,87.1111,174,Circle,ubuntu
4,7,8.4219,129,3,37,41,Docker,alpine-glibc
4,7,17.2326,0,2,5,26,Circle,golang
4,7,30.266,111,3,5,174,Docker,base
4,7,31.9798,36,4,37,42,Docker,centos
4,7,176.742,35,4.3333,14.7143,28,Docker,baseimage
4,7,178.519,11,0,8,4,Docker,alpine
4,7,191.968,0,4,11,209,Travis,debian
4,7,224.962,0,2,22,321,Travis,websphere-liberty
4,7,242.423,0,4,25,581,Travis,alpine
4,7,386.751,23,4,22.7778,26,Docker,base
4,7,450.449,0,3,6,169,Travis,alpine-java
4,7,717.775,0,0,8,2145,Circle,node
4,7,896.422,0,3,22,2981,Travis,base
4,7,955.066,0,2,7,609,Circle,node
5,7,0.0017,60,5,41,32,Docker,ubuntu
5,7,0.0053,84,6,14,12,Docker,docker-bitrise-base
5,7,0.1041,0,24,30,46,Circle,ubuntu
5,7,0.7883,20,3.5,14.5,10,Docker,debian
5,7,6.9593,0,1,2,232,Circle,nginx
5,7,21.8894,0,2,5,364,Circle,alpine
5,7,23.8922,0,1,5,323,Travis,openjdk
5,7,27.9552,0,1,9,111,Travis,python
5,7,52.0142,78,2.5,31,62,Docker,alpine
5,7,141.097,262,8.4444,10.6667,515,Docker,python
5,7,170.079,0,5,6,240,Travis,node
5,7,670.858,0,4,28,710,Circle,baseimage
5,7,755.805,0,0,12.3333,185,Circle,python
5,7,769.139,0,12,29.5,451,Travis,base
6,7,0.0022,56,1,23,55,Docker,alpine
6,7,0.0026,123,4,11,2,Docker,debian
6,7,0.003,179,1,20.6667,10,Docker,jenkins-slave
6,7,0.0036,103,2,17,105,Docker,alpine
6,7,0.0085,139,5,69,30,Docker,centos
6,7,0.0106,542,6,10,3,Docker,ubuntu
6,7,0.0315,123,3,18,11,Docker,php
6,7,0.2394,0,22,29.6667,161,Circle,ubuntu-server
6,7,0.7568,0,1,8,134,Circle,debian
6,7,2.4295,65,9,17,55,Docker,baseimage
6,7,13.8373,0,1,11,75,Circle,node
6,7,314.648,50,3,16,45,Docker,alpine
6,7,489.985,0,1,11,284,Travis,node
6,7,938.294,224,2,5,340,Docker,base
7,7,0.001,173,5.6667,15.5,27,Docker,debian
7,7,0.0069,0,10,21,64,Circle,docker-perl-app-base
7,7,0.0233,118,5,6,21,Docker,debian
7,7,0.0617,213,1,8,3,Docker,cflinuxfs2
7,7,0.1637,12,3.6667,11.6667,13,Docker,jenkins
7,7,200.961,0,3,15,762,Circle,alpine-glibc
7,7,267.745,0,4,14,181,Circle,core-box
7,7,705.232,0,1,20,625,Travis,alpine-java
7,7,1575.08,0,0,14,988,Circle,python
8,7,0.0026,167,2,5,2,Docker,nginx
8,7,0.0035,243,1,11,27,Docker,alpine
8,7,0.0223,59,1,8,5,Docker,catalog-docker-base
8,7,0.1751,330,9.5,11.5,4,Docker,nginx
8,7,7.8564,0,1.5833,6.6667,164,Circle,jetty
8,7,14.1239,97,7,23,27,Docker,atlassian-docker
8,7,164.087,0,0,9.5714,876,Circle,node
8,7,897.147,0,0,10,258,Circle,ruby
9,7,0,0,7,19,125,Circle,build
9,7,0.0068,346,1.0769,7.3077,17,Docker,node
9,7,0.0249,64,1,7,13,Docker,catalog-docker-base
9,7,0.0342,65,2.6667,8,5,Docker,elk
9,7,0.0358,210,1,8,2,Docker,cflinuxfs2
9,7,0.1731,0,1,35,95,Circle,debian
9,7,9.0212,0,5,50,248,Circle,centos
10,7,0.009,267,3.1538,29.4615,24,Docker,ubuntu
10,7,0.0172,30,2.2,64.8,19,Docker,docker-yafrabase
11,7,0.002,187,10,22,1,Docker,apache
11,7,110.865,0,1,5.3333,197,Travis,java
11,7,1392.17,0,2,10.5,876,Travis,scratch
12,7,0.0007,190,1.5,18.5,14,Docker,haproxy
12,7,0.0595,0,3,8.5,135,Circle,node
12,7,0.5667,112,3.6667,17.3333,11,Docker,alpine
12,7,2.7616,106,5,11,165,Docker,nginx
13,7,0.0011,297,5,17,8,Docker,ubuntu
13,7,0.0032,228,6,16,61,Docker,debian
13,7,70.3905,0,0,1,179,Travis,docker-rails
13,7,734.907,0,1,38.3333,2760,Travis,buildenv
14,7,0.0024,986,1,4,10,Docker,opensuse
14,7,0.0638,182,4,19,49,Docker,baseimage-oraclejdk
14,7,0.7054,299,1.8,7.2,22,Docker,wordpress
14,7,16.2142,347,4.5556,5.1111,32,Docker,nginx
14,7,301.246,0,2,7.2,1809,Travis,node
15,7,7.0611,0,1,9,684,Circle,basejava
15,7,550.778,0,0,8,936,Circle,node
16,7,0.0018,162,2,7,9,Docker,systemd
16,7,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
17,7,0.0053,318,2,6,7,Docker,debian
17,7,0.0098,176,4.5,4,4,Docker,jenkins
17,7,0.4417,0,1,5,57,Travis,java
17,7,34.8089,48,1,18,22,Docker,node
18,7,0.0064,643,3,10,5,Docker,java
18,7,0.0072,128,2,6,3,Docker,debian
18,7,0.0183,143,1,6,21,Docker,alpine
18,7,72.4841,0,0,5,205,Circle,alpine
19,7,0.04,254,1,61,36,Docker,php
19,7,668.488,0,4.2632,9.7368,604,Circle,ubuntu
19,7,1211.31,0,3,39,3186,Circle,python
21,7,72.5254,0,1.5,7,55,Circle,erlang18
21,7,841.838,0,2,7,436,Circle,node
21,7,903.901,0,1.8182,27.5,3820,Circle,node
22,7,23.1293,0,2,5,157,Circle,java
22,7,364.981,0,1,58,723,Travis,ubuntu
22,7,433.042,0,6.5,14,823,Travis,golang
23,7,79.9721,0,6,12,126,Travis,golang
24,7,0.0053,288,5,12.5,8,Docker,node
24,7,12.8416,0,10,43,442,Circle,alpine
24,7,226.105,0,1,9.1818,372,Travis,node
25,7,0.0059,196,1.3333,4,5,Docker,alpine
25,7,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
25,7,568.072,0,1.8571,48.4286,808,Travis,java
26,7,110.1,0,1.25,14.75,1273,Circle,alpine-build
28,7,398.136,0,9,17,521,Circle,docker-perl-app-base
29,7,0.0017,340,2,8.25,14,Docker,debian
29,7,0.0036,280,1.25,13,5,Docker,java
30,7,0.1732,229,6,45,44,Docker,baseimage
30,7,12.0208,0,0.6667,5.7778,114,Circle,tomcat
30,7,82.9521,0,1,7.5,927,Travis,lewis-depends
30,7,387.764,0,0,3,152,Travis,node
31,7,0.139,0,2.4615,11.0769,14,Travis,alpine
32,7,92.7464,0,1,28.3333,924,Travis,fpm-nginx
33,7,0.0029,248,1,8,2,Docker,tomcat
33,7,194.171,0,1,7,376,Travis,alpine-java
34,7,0.001,290,3,23,10,Docker,debian
35,7,0.0773,296,22.25,87.6875,226,Docker,debian-debootstrap
35,7,756.17,0,5,21,1022,Circle,javajsbase
36,7,860.737,0,1,3,2140,Travis,buildstep
40,7,0.0058,356,2,15,31,Docker,debian
40,7,198.945,0,3,9.5,621,Travis,ruby
41,7,222.737,0,2.6667,22.6667,4831,Circle,alpine-java
41,7,468.727,778,6.1,38,35,Docker,nginx
42,7,0.7265,575,1,17.3333,8,Docker,java
43,7,0.0083,243,1,2,2,Docker,node
47,7,0,411,2,7,1,Docker,python
47,7,0.0031,705,7,15.25,4,Docker,php
48,7,0.0014,848,3.5,24.625,30,Docker,php
51,7,160.07,0,1,9,562,Travis,node
52,7,0.1622,804,4,3,3,Docker,nodejs-bower-grunt
54,7,22.5866,936,1.1429,13.8571,31,Docker,node
56,7,0.0029,754,4,8,6,Docker,gitlab-ce
59,7,36.036,0,0,4,1208,Circle,alpine
63,7,432.097,0,2,12,393,Travis,python
64,7,0.0537,141,2,10,29,Docker,oracle-jdk
65,7,0.0045,418,3,9,5,Docker,golang
70,7,64.9491,0,6.75,24.75,1606,Circle,ubuntu
76,7,0,259,3,24,11,Docker,alpine
76,7,0.0086,0,11,19,852,Circle,docker-perl-app-base
81,7,23.0597,0,2.8182,7.8182,4106,Circle,alpine
81,7,923.619,0,2,17,1350,Travis,alpine-oraclejdk8
88,7,1.1881,954,3,4,7,Docker,php
96,7,786.55,0,4,18,2304,Travis,php
99,7,1059.15,0,2.7143,6.7143,17849,Circle,build_env
101,7,29.3739,0,2,20.5,1289,Circle,centos
109,7,0.9345,0,2,20,1123,Circle,centos
113,7,120.021,0,2,8.3333,1847,Circle,ruby
129,7,721.256,0,1,32,4412,Circle,base
139,7,224.738,0,2.3333,7.3333,2974,Circle,golang
142,7,1153.66,0,2,7,4509,Circle,node
1,8,0.0006,14,3,6.6667,17,Docker,ruby
1,8,0.003,179,1,20.6667,10,Docker,jenkins-slave
1,8,0.0033,27,7,27,18,Docker,ubuntu
1,8,0.0039,78,4,6,8,Docker,openjdk
1,8,0.004,187,1,16,1,Docker,debian
1,8,0.0051,52,20.7692,36.9231,43,Docker,debian
1,8,0.0057,0,6,22,41,Circle,debian
1,8,0.0081,19,2,5.5,4,Docker,tools
1,8,0.0097,48,2,3,54,Docker,cedarish
1,8,0.0195,28,4.5,8.5,3,Docker,collectd
1,8,0.023,22,6,17,50,Docker,ubuntu
1,8,0.028,48,2,4,65,Docker,mu-ruby-template
1,8,0.0319,36,9,26,16,Docker,d-node
1,8,0.0439,21,1,62,34,Docker,debian
1,8,0.0703,25,18,83,84,Docker,maven
1,8,0.1349,28,1,67,25,Docker,base
1,8,1.0056,29,15,57,54,Docker,ubuntu
1,8,1.9021,144,10.4211,12.5263,59,Docker,mercury-depend
1,8,2.882,61,11,33,12,Docker,alpn-consul
1,8,4.3663,0,3.125,7.875,134,Travis,mono
1,8,4.7586,23,5.6667,62.6667,13,Docker,centos-r-base
1,8,18.5043,19,10,31.5,27,Docker,ubuntu
1,8,21.8894,0,2,5,364,Circle,alpine
1,8,29.8851,0,0,6,102,Circle,busybox
1,8,37.9017,0,0,7,82,Circle,nodejs
1,8,42.0784,0,1,9,71,Circle,golang
1,8,52.0142,78,2.5,31,62,Docker,alpine
1,8,54.2374,27,3.5,18,35,Docker,minimal-notebook
1,8,62.2769,39,3.8333,18.5,31,Docker,elasticsearch
1,8,73.0325,0,2,4.4,577,Travis,nginx
1,8,95.0106,31,1,12,65,Docker,alpine
1,8,110.865,0,1,5.3333,197,Travis,java
1,8,151.209,27,10,45,171,Docker,ubuntu
1,8,164.087,0,0,9.5714,876,Circle,node
1,8,170.01,0,3.15,21.8,277,Circle,ubuntu
1,8,176.742,35,4.3333,14.7143,28,Docker,baseimage
1,8,208.122,0,4,17,99,Circle,core-box
1,8,209.99,42,1,12,39,Docker,alpine
1,8,220.16,0,4,17,91,Circle,core-box
1,8,225.289,0,4,17,99,Circle,core-box
1,8,228.727,0,4,16,51,Circle,core-box
1,8,265.887,0,4,14.5,47,Circle,core-box
1,8,296.855,0,14,85,141,Travis,baseimage
1,8,301.246,0,2,7.2,1809,Travis,node
1,8,341.808,0,0.25,3,50,Circle,scratch
1,8,386.751,23,4,22.7778,26,Docker,base
1,8,690.974,0,1,2,302,Travis,viws
1,8,1609.01,0,11.3333,29.6667,164,Travis,debian
2,8,0.0012,36,5.5,9.5,2,Docker,base-mate
2,8,0.0012,13,2,10,1,Docker,archlinux
2,8,0.0013,73,0,3,1,Docker,ruby
2,8,0.0021,161,14,27,19,Docker,debian
2,8,0.0022,17,7,40,28,Docker,ubuntu
2,8,0.0023,46,8,71,17,Docker,base
2,8,0.0026,21,0,8,18,Docker,alpine
2,8,0.0044,23,6,20,14,Docker,ubuntu
2,8,0.0071,17,1,19,11,Docker,java
2,8,0.0101,77,6.2143,21.8571,35,Docker,base-debian
2,8,0.0164,108,1,11,16,Docker,alpine
2,8,0.0166,69,9,24,7,Docker,ruby23-base
2,8,0.0188,377,2,4,1,Docker,debian
2,8,0.0439,27,1,7,20,Docker,alpine
2,8,0.0638,182,4,19,49,Docker,baseimage-oraclejdk
2,8,0.1137,0,4,28,46,Travis,ubuntu
2,8,1.1321,0,2.8421,6.4737,82,Circle,python
2,8,3.7488,13,2,13.5,36,Docker,sonarqube
2,8,10.8772,0,0,3,62,Circle,java
2,8,16.1885,0,5,37,210,Circle,golang
2,8,19.886,29,4,31,44,Docker,ubuntu-16-nginx-php-phpmyadmin
2,8,23.1062,143,1,37,239,Docker,ubuntu
2,8,30.0052,0,1,7,67,Circle,nginx
2,8,54.1992,0,0.8571,6.7143,272,Circle,parkmap
2,8,61.5269,16,5,24,7,Docker,alpine-base
2,8,68.9188,87,6,23.5,69,Docker,baseimage
2,8,87.0817,0,1,7,51,Travis,rust
2,8,98.1166,0,8.6,12,267,Circle,ruby
2,8,182.067,0,0,8,893,Circle,node
2,8,253.975,0,0,7,108,Circle,java
3,8,0.0012,95,1.3333,9.3333,3,Docker,alpine
3,8,0.0013,306,4,15,8,Docker,ubuntu
3,8,0.0017,60,5,41,32,Docker,ubuntu
3,8,0.0022,56,1,23,55,Docker,alpine
3,8,0.0028,27,2,15.75,10,Docker,alpine
3,8,0.0041,122,4,3,5,Docker,ubuntu
3,8,0.0085,139,5,69,30,Docker,centos
3,8,0.0115,20,4,11,6,Docker,ubuntu
3,8,0.0129,74,5,21,112,Docker,ubuntu
3,8,0.02,28,1,38,22,Docker,java
3,8,0.0223,59,1,8,5,Docker,catalog-docker-base
3,8,0.0455,11,1,6,4,Docker,alpine
3,8,0.1206,18,1,25,20,Docker,base-centos7
3,8,0.1352,245,8,27,44,Docker,golang
3,8,0.3114,0,2.5,16,91,Circle,debian
3,8,0.7568,0,1,8,134,Circle,debian
3,8,7.0563,0,3,18,130,Circle,alpine-base
3,8,8.4219,129,3,37,41,Docker,alpine-glibc
3,8,29.0707,0,0,3,112,Circle,jetty
3,8,65.8406,15,0,2,34,Docker,node
3,8,65.8492,44,2,2,27,Docker,alpine-golang-make-onbuild
3,8,75.0452,0,1,10,302,Travis,java
3,8,98.0739,0,4,17.6667,55,Circle,node
3,8,114.074,20,3,47,8,Docker,alpine
3,8,139.006,0,10,46,174,Travis,ubuntu
3,8,141.097,262,8.4444,10.6667,515,Docker,python
3,8,170.079,0,5,6,240,Travis,node
3,8,191.968,0,4,11,209,Travis,debian
3,8,200.918,0,2,51.3333,180,Circle,alpine
3,8,252.925,119,3.9355,18.0968,76,Docker,alpine
3,8,262.027,0,0,7,819,Travis,java
4,8,0.0004,31,1,14,12,Docker,node
4,8,0.0017,63,9,38,17,Docker,baseimage
4,8,0.0019,0,4,10,15,Circle,java
4,8,0.002,189,2,5.1667,8,Docker,mesos-dns
4,8,0.0029,248,1,8,2,Docker,tomcat
4,8,0.0073,16,10,71.5,13,Docker,debian
4,8,0.0098,0,3,10,5,Travis,alpine
4,8,0.0171,21,5,18.6,29,Docker,ubuntu
4,8,0.0212,77,4,15,3,Docker,alpine
4,8,0.0386,69,1,10,34,Docker,baseimage
4,8,0.1731,0,1,35,95,Circle,debian
4,8,2.0215,33,3,7,1,Docker,python
4,8,7.0611,0,1,9,684,Circle,basejava
4,8,30.8583,1000,6,14,4,Docker,debian
4,8,64.8187,0,0,10.5,215,Travis,node
4,8,204.008,0,8,17.3333,448,Travis,nginx
4,8,218.159,0,2,18,211,Travis,haproxy
4,8,226.105,0,1,9.1818,372,Travis,node
4,8,769.683,0,8,34,443,Travis,base
4,8,860.737,0,1,3,2140,Travis,buildstep
5,8,0.0004,137,3,3,1,Docker,prometheus
5,8,0.002,111,3,6,5,Docker,ubuntu
5,8,0.0034,39,2,30,30,Docker,alpine
5,8,0.0058,133,4,7,2,Docker,ubuntu
5,8,0.0085,160,3,13,15,Docker,alpine
5,8,0.0773,296,6,24,226,Docker,debian-debootstrap
5,8,0.1041,0,24.1429,29.1429,46,Circle,ubuntu
5,8,0.1559,0,2,4,55,Circle,alpine
5,8,9.0212,0,5,50,248,Circle,centos
5,8,13.0814,0,0,12,49,Circle,alpine-ruby
5,8,14.1239,97,7,23,27,Docker,atlassian-docker
6,8,0.0026,123,4,11,2,Docker,debian
6,8,0.0053,84,7,23,12,Docker,docker-bitrise-base
6,8,0.0249,64,1,8,13,Docker,catalog-docker-base
6,8,0.0342,65,2.6667,8,5,Docker,elk
6,8,2.4295,65,9.7778,17.7778,55,Docker,baseimage
6,8,2.7616,106,5,11,165,Docker,nginx
6,8,3.4829,0,4.5,34.25,222,Circle,base-jdk
6,8,19.93,0,0,17,88,Circle,alpine
6,8,97.8665,0,0,19,52,Circle,alpine
6,8,281.928,0,4,17,126,Circle,core-box
6,8,841.838,0,2,7,436,Circle,node
7,8,0.0072,128,2,6,3,Docker,debian
7,8,6.9593,0,1,2,232,Circle,nginx
7,8,39.0562,0,2,14,701,Circle,slidehub-base
7,8,286.854,0,2,5,355,Travis,busybox
7,8,618.774,0,1.5,5.5,418,Circle,busybox
7,8,897.147,0,0,10,258,Circle,ruby
8,8,0.0007,190,1.5,18.5,14,Docker,haproxy
8,8,0.0017,340,2,8.25,14,Docker,debian
8,8,0.0024,986,1,4,10,Docker,opensuse
8,8,0.0026,167,2,5,2,Docker,nginx
8,8,0.0036,280,1.25,13,5,Docker,java
8,8,0.0106,542,6,10,3,Docker,ubuntu
8,8,0.0855,173,1,19,48,Docker,alpine-glibc
8,8,0.5667,112,3.6667,17.3333,11,Docker,alpine
8,8,83.0324,0,0,7,88,Circle,node
8,8,110.1,0,0,7.6667,1273,Circle,alpine-build
8,8,285.101,0,1,3.6667,239,Travis,golang
8,8,387.764,0,0,3,152,Travis,node
8,8,427.735,0,0,7,101,Travis,java
8,8,450.449,0,3,6,169,Travis,alpine-java
8,8,896.422,0,3,22,2981,Travis,base
9,8,0.002,0,18.5385,65.3077,51,Travis,ubuntu
9,8,0.0053,318,2,6,7,Docker,debian
9,8,0.0083,243,1,2,2,Docker,node
9,8,0.0183,143,1,6,21,Docker,alpine
9,8,0.0376,31,4.625,37.125,26,Docker,ubuntu
9,8,0.1751,330,9.5,11.5,4,Docker,nginx
9,8,686.942,0,2,3,117,Travis,nginx
10,8,0.0025,79,4,30,11,Docker,debian
10,8,0.0069,0,10,21,64,Circle,docker-perl-app-base
10,8,0.0233,118,5,6,21,Docker,debian
10,8,200.961,0,3,15,762,Circle,alpine-glibc
10,8,222.737,0,2.6667,22.6667,4831,Circle,alpine-java
10,8,433.042,0,6.5,14,823,Travis,golang
11,8,0,0,6.1429,19.8571,125,Circle,build
11,8,0.002,187,10,22,1,Docker,apache
11,8,0.0032,228,6,16,61,Docker,debian
11,8,0.04,254,1,61,36,Docker,php
11,8,0.7054,299,1.8,7.2,22,Docker,wordpress
11,8,0.7375,394,15,37,11,Docker,ubuntu
11,8,955.066,0,2,7,609,Circle,node
12,8,0.0358,210,1,8,2,Docker,cflinuxfs2
12,8,0.037,81,0,15,28,Docker,alpine
12,8,0.0617,213,1,8,3,Docker,cflinuxfs2
12,8,7.8564,0,1.5833,6.6667,164,Circle,jetty
12,8,64.2844,0,2,10,164,Travis,alpine-node
12,8,72.4841,0,0,5,205,Circle,alpine
13,8,0.005,32,10,23,25,Docker,baseimage
13,8,1277.01,0,1.6667,11.6667,6221,Circle,cyclus-deps
14,8,14.898,0,4,15,164,Travis,golang
14,8,39.9654,254,2,15.4,41,Docker,centos
15,8,0.0059,196,1.3333,4,5,Docker,alpine
16,8,12.8416,0,2.6667,28,442,Circle,alpine
16,8,92.7464,0,1,26.5,924,Travis,fpm-nginx
16,8,124.152,186,1,79,503,Docker,debian
16,8,938.294,224,2,5,340,Docker,base
17,8,0.0018,162,2,7,9,Docker,systemd
17,8,0.009,267,3.1538,29.4615,24,Docker,ubuntu
17,8,0.0537,141,2,10,29,Docker,oracle-jdk
17,8,194.171,0,1,7,376,Travis,alpine-java
17,8,734.907,0,1,41,2760,Travis,buildenv
18,8,0,259,3,24,11,Docker,alpine
18,8,0.0011,297,5,17,8,Docker,ubuntu
18,8,0.0098,176,4.5,4,4,Docker,jenkins
18,8,0.0168,95,0.5,5,5,Docker,centos
18,8,35.9786,171,10.5714,9.2857,21,Docker,ubuntu
19,8,0.0045,27,0.5,16.1667,9,Docker,alpine
19,8,1392.17,0,2,10.5,876,Travis,scratch
20,8,0.001,173,5.6667,15.5,27,Docker,debian
20,8,0.139,0,2.4615,11.0769,14,Travis,alpine
21,8,0.1057,152,2,9,22,Docker,mesos
21,8,70.3905,0,0,1,179,Travis,docker-rails
21,8,160.07,0,1,9,562,Travis,node
22,8,0.0064,643,3,10,5,Docker,java
22,8,198.945,0,3,9.5,621,Travis,ruby
22,8,432.097,0,2,12,393,Travis,python
23,8,120.021,0,2,8.3333,1847,Circle,ruby
23,8,535.883,0,9,8,534,Circle,cymetric-deps
23,8,717.775,0,0,8,2145,Circle,node
24,8,79.9721,0,2,4,126,Travis,golang
24,8,364.981,0,1,58,723,Travis,ubuntu
25,8,769.139,0,6,22,451,Travis,base
26,8,2.0159,0,9.9474,18.9474,63,Circle,stage3-amd64
27,8,0.001,290,3,23,10,Docker,debian
27,8,22.5866,936,1.1429,13.8571,31,Docker,node
28,8,550.778,0,0,10,936,Circle,node
29,8,756.17,0,5,21,1022,Circle,javajsbase
29,8,923.619,0,2,17,1350,Travis,alpine-oraclejdk8
30,8,705.232,0,1,20,625,Travis,alpine-java
31,8,0.1732,229,6,45,44,Docker,baseimage
32,8,1116.14,0,1,4,1625,Circle,cyclus
34,8,0.0045,418,3,9,5,Docker,golang
35,8,468.727,778,6.1,38,35,Docker,nginx
36,8,0.0014,848,3.5,24.625,30,Docker,php
37,8,0.0035,243,1,11,27,Docker,alpine
37,8,903.901,0,2,29.4286,3820,Circle,node
40,8,36.036,0,0,4,1208,Circle,alpine
40,8,398.136,0,9,17,521,Circle,docker-perl-app-base
44,8,51.8739,80,6,15,103,Docker,php
47,8,0,411,2,7,1,Docker,python
47,8,0.0031,705,7,15.25,4,Docker,php
48,8,0.0058,356,2,15,31,Docker,debian
49,8,0.1622,804,4,3,3,Docker,nodejs-bower-grunt
51,8,0.0029,754,4,8,6,Docker,gitlab-ce
55,8,0.0053,288,5,12.5,8,Docker,node
55,8,0.7265,575,1,17.3333,8,Docker,java
56,8,0.0086,0,11,19,852,Circle,docker-perl-app-base
58,8,82.9521,0,1,7.5,927,Travis,lewis-depends
60,8,0.0131,207,3,18,39,Docker,openjdk
60,8,13.8373,0,1,12.3333,75,Circle,node
61,8,0.9345,0,2,20,1123,Circle,centos
62,8,721.256,0,1,32,4412,Circle,base
64,8,16.2142,347,4.5556,5.1111,32,Docker,nginx
64,8,64.9491,0,4.6667,26.3333,1606,Circle,ubuntu
72,8,1059.15,0,2.7143,6.7143,17849,Circle,build_env
74,8,1.1881,954,3,4,7,Docker,php
75,8,786.55,0,3.7143,12.8571,2304,Travis,php
88,8,29.3739,0,2,20.5,1289,Circle,centos
112,8,1153.66,0,2,7,4509,Circle,node
144,8,23.0597,0,2.1429,7.8571,4106,Circle,alpine
149,8,12.0208,0,0.6667,5.7778,114,Circle,tomcat
207,8,224.738,0,2.3333,7.3333,2974,Circle,golang
1,9,0.0007,26,8,19,32,Docker,ubuntu
1,9,0.0012,13,2,10,1,Docker,archlinux
1,9,0.0012,95,1.3333,9.3333,3,Docker,alpine
1,9,0.0013,73,0,3,1,Docker,ruby
1,9,0.0017,63,9,38,17,Docker,baseimage
1,9,0.0026,21,0,8,18,Docker,alpine
1,9,0.0032,24,6,16,21,Docker,centos
1,9,0.0041,122,4,3,5,Docker,ubuntu
1,9,0.0064,643,3,10,5,Docker,java
1,9,0.0081,19,2,5.5,4,Docker,tools
1,9,0.0096,19,14,35,22,Docker,baseimage
1,9,0.0129,74,5,21,112,Docker,ubuntu
1,9,0.0145,15,2.6667,8.6667,16,Docker,jenkins-docker
1,9,0.02,28,1,20.6667,22,Docker,java
1,9,0.0212,77,4,15,3,Docker,alpine
1,9,0.0512,17,0,4.6667,13,Docker,nginx
1,9,0.064,115,5,7.3333,5,Docker,ubuntu-php
1,9,0.0965,0,1.6667,8.6667,85,Circle,centos
1,9,0.1092,19,5,11,18,Docker,nginx
1,9,0.1307,0,1,6,34,Circle,result-processing
1,9,0.1352,245,8,27,44,Docker,golang
1,9,0.1559,0,2,4,55,Circle,alpine
1,9,1.0056,29,15,57,54,Docker,ubuntu
1,9,1.2714,13,1,17.5,8,Docker,ubuntu
1,9,7.0563,0,3,18,130,Circle,alpine-base
1,9,7.0611,0,1,9,684,Circle,basejava
1,9,14.0696,51,6,11.6667,85,Docker,uwsgi
1,9,14.898,0,4,15,164,Travis,golang
1,9,16.1885,0,5,37,210,Circle,golang
1,9,19.886,29,4.5,29.5,44,Docker,ubuntu-16-nginx-php-phpmyadmin
1,9,28.0398,0,1.3333,5,91,Circle,alpine
1,9,29.0707,0,0,3,112,Circle,jetty
1,9,54.1992,0,0.8571,6.7143,272,Circle,parkmap
1,9,97.8665,0,0,21,52,Circle,alpine
